[26-Mar-2018 21:29:02 UTC] PHP Notice:  Undefined index: foodname in /home/ubuntu/workspace/projects/project_1/functions.php on line 61
[26-Mar-2018 21:29:02 UTC] PHP Notice:  Use of undefined constant foodname - assumed 'foodname' in /home/ubuntu/workspace/projects/project_1/functions.php on line 61
[26-Mar-2018 21:29:02 UTC] PHP Notice:  Undefined index: foodname in /home/ubuntu/workspace/projects/project_1/functions.php on line 61
[26-Mar-2018 21:29:02 UTC] PHP Notice:  Use of undefined constant foodname - assumed 'foodname' in /home/ubuntu/workspace/projects/project_1/functions.php on line 61
[26-Mar-2018 21:29:02 UTC] PHP Notice:  Undefined index: foodname in /home/ubuntu/workspace/projects/project_1/functions.php on line 61
[26-Mar-2018 21:29:02 UTC] PHP Notice:  Use of undefined constant foodname - assumed 'foodname' in /home/ubuntu/workspace/projects/project_1/functions.php on line 61
[26-Mar-2018 21:29:02 UTC] PHP Notice:  Undefined index: foodname in /home/ubuntu/workspace/projects/project_1/functions.php on line 61
[26-Mar-2018 21:29:02 UTC] PHP Notice:  Use of undefined constant foodname - assumed 'foodname' in /home/ubuntu/workspace/projects/project_1/functions.php on line 61
[26-Mar-2018 21:29:02 UTC] PHP Notice:  Undefined index: foodname in /home/ubuntu/workspace/projects/project_1/functions.php on line 61
[26-Mar-2018 21:29:02 UTC] PHP Notice:  Use of undefined constant foodname - assumed 'foodname' in /home/ubuntu/workspace/projects/project_1/functions.php on line 61
[26-Mar-2018 21:29:02 UTC] PHP Notice:  Undefined index: foodname in /home/ubuntu/workspace/projects/project_1/functions.php on line 61
[26-Mar-2018 21:29:02 UTC] PHP Notice:  Use of undefined constant foodname - assumed 'foodname' in /home/ubuntu/workspace/projects/project_1/functions.php on line 61
[26-Mar-2018 21:29:02 UTC] PHP Notice:  Undefined index: foodname in /home/ubuntu/workspace/projects/project_1/functions.php on line 61
[26-Mar-2018 21:30:30 UTC] PHP Notice:  A session had already been started - ignoring session_start() in /home/ubuntu/workspace/projects/project_1/functions.php on line 2
[26-Mar-2018 21:30:30 UTC] PHP Notice:  Undefined index: sort in /home/ubuntu/workspace/projects/project_1/index.php on line 11
[26-Mar-2018 21:30:32 UTC] PHP Notice:  A session had already been started - ignoring session_start() in /home/ubuntu/workspace/projects/project_1/functions.php on line 2
[26-Mar-2018 21:38:15 UTC] PHP Notice:  A session had already been started - ignoring session_start() in /home/ubuntu/workspace/projects/project_1/functions.php on line 2
[26-Mar-2018 21:38:15 UTC] PHP Notice:  Undefined index: sort in /home/ubuntu/workspace/projects/project_1/index.php on line 11
[26-Mar-2018 21:38:17 UTC] PHP Notice:  A session had already been started - ignoring session_start() in /home/ubuntu/workspace/projects/project_1/functions.php on line 2
[26-Mar-2018 21:48:37 UTC] PHP Notice:  A session had already been started - ignoring session_start() in /home/ubuntu/workspace/projects/project_1/functions.php on line 2
[26-Mar-2018 21:48:37 UTC] PHP Notice:  Undefined index: sort in /home/ubuntu/workspace/projects/project_1/index.php on line 11
[26-Mar-2018 21:48:39 UTC] PHP Notice:  A session had already been started - ignoring session_start() in /home/ubuntu/workspace/projects/project_1/functions.php on line 2
